symbol,entry_ms,exit_ms,direction,entry_z,entry_price,exit_price,gross_ret,gross_pnl_usd,fee_usd,pnl_usd
BNBUSDT,1773705600000,1773723600000,-1,-1.07077866,682.58000000,675.09000000,0.0109730728,109.7307,24.0000,85.7307
BNBUSDT,1773752400000,1773770400000,-1,-1.00408283,665.23000000,673.86000000,-0.0129729567,-129.7296,24.0000,-153.7296
BNBUSDT,1778054400000,1778072400000,-1,-1.21856987,646.18000000,647.41000000,-0.0019034944,-19.0349,24.0000,-43.0349
BNBUSDT,1778634000000,1778652000000,-1,-1.35461964,678.34000000,676.36000000,0.0029188902,29.1889,24.0000,5.1889
BNBUSDT,1778659200000,1778677200000,-1,-1.09235008,683.00000000,667.67000000,0.0224450952,224.4510,24.0000,200.4510
BNBUSDT,1778680800000,1778698800000,-1,-1.09719762,672.10000000,671.32000000,0.0011605416,11.6054,24.0000,-12.3946
AVAXUSDT,1641654000000,1641672000000,1,1.12023824,83.29000000,81.23000000,-0.0247328611,-247.3286,24.0000,-271.3286
AVAXUSDT,1641920400000,1641938400000,1,1.03503560,89.62000000,89.05000000,-0.0063601875,-63.6019,24.0000,-87.6019
AVAXUSDT,1642086000000,1642104000000,1,1.49693779,93.51000000,91.46000000,-0.0219227890,-219.2279,24.0000,-243.2279
AVAXUSDT,1642104000000,1642122000000,1,1.01400859,91.46000000,90.02000000,-0.0157445878,-157.4459,24.0000,-181.4459
AVAXUSDT,1644292800000,1644310800000,-1,-1.07458647,89.13000000,89.27000000,-0.0015707394,-15.7074,24.0000,-39.7074
AVAXUSDT,1644627600000,1644645600000,-1,-1.03576090,83.86000000,80.91000000,0.0351776771,351.7768,24.0000,327.7768
AVAXUSDT,1644681600000,1644699600000,-1,-1.04812417,82.52000000,80.65000000,0.0226611730,226.6117,24.0000,202.6117
AVAXUSDT,1644886800000,1644904800000,-1,-1.08401111,84.23000000,84.23000000,-0.0000000000,-0.0000,24.0000,-24.0000
AVAXUSDT,1644966000000,1644984000000,-1,-1.02534366,92.97000000,94.37000000,-0.0150586211,-150.5862,24.0000,-174.5862
AVAXUSDT,1644994800000,1645012800000,-1,-1.01279035,96.98000000,94.10000000,0.0296968447,296.9684,24.0000,272.9684
AVAXUSDT,1645038000000,1645056000000,-1,-1.08228116,96.13000000,98.32000000,-0.0227816498,-227.8165,24.0000,-251.8165
AVAXUSDT,1645056000000,1645074000000,-1,-1.02707775,98.32000000,94.14000000,0.0425142392,425.1424,24.0000,401.1424
AVAXUSDT,1646190000000,1646208000000,-1,-1.22245519,88.92000000,85.55000000,0.0378992353,378.9924,24.0000,354.9924
AVAXUSDT,1646229600000,1646247600000,-1,-1.24007503,85.29000000,83.07000000,0.0260288428,260.2884,24.0000,236.2884
AVAXUSDT,1646287200000,1646305200000,-1,-1.22519500,83.16000000,81.98000000,0.0141895142,141.8951,24.0000,117.8951
AVAXUSDT,1646323200000,1646341200000,-1,-1.02850591,77.79000000,78.51000000,-0.0092556884,-92.5569,24.0000,-116.5569
AVAXUSDT,1646355600000,1646373600000,-1,-1.14954268,77.56000000,76.92000000,0.0082516761,82.5168,24.0000,58.5168
AVAXUSDT,1646380800000,1646398800000,-1,-1.08067828,78.62000000,80.99000000,-0.0301450013,-301.4500,24.0000,-325.4500
AVAXUSDT,1646409600000,1646427600000,-1,-1.02634484,79.23000000,76.92000000,0.0291556229,291.5562,24.0000,267.5562
AVAXUSDT,1646496000000,1646514000000,-1,-1.11941698,77.89000000,76.55000000,0.0172037489,172.0375,24.0000,148.0375
AVAXUSDT,1646784000000,1646802000000,-1,-1.06610528,73.89000000,78.27000000,-0.0592773041,-592.7730,24.0000,-616.7730
AVAXUSDT,1652248800000,1652266800000,1,1.07598084,37.49000000,37.60000000,0.0029341158,29.3412,24.0000,5.3412
AVAXUSDT,1652270400000,1652288400000,1,1.28624690,27.93000000,31.41000000,0.1245972073,1245.9721,24.0000,1221.9721
AVAXUSDT,1657180800000,1657198800000,-1,-1.11818635,19.57000000,19.44000000,0.0066428206,66.4282,24.0000,42.4282
AVAXUSDT,1657198800000,1657216800000,-1,-1.08855864,19.44000000,20.41000000,-0.0498971193,-498.9712,24.0000,-522.9712
AVAXUSDT,1657216800000,1657234800000,-1,-1.16544371,20.41000000,20.18000000,0.0112689858,112.6899,24.0000,88.6899
AVAXUSDT,1657242000000,1657260000000,-1,-1.13824252,20.84000000,20.07000000,0.0369481766,369.4818,24.0000,345.4818
AVAXUSDT,1657288800000,1657306800000,-1,-1.06588791,19.97000000,20.10000000,-0.0065097646,-65.0976,24.0000,-89.0976
AVAXUSDT,1658034000000,1658052000000,-1,-1.01133716,21.54000000,21.48000000,0.0027855153,27.8552,24.0000,3.8552
AVAXUSDT,1658106000000,1658124000000,-1,-1.03585235,21.36000000,23.54000000,-0.1020599251,-1020.5993,24.0000,-1044.5993
AVAXUSDT,1660132800000,1660150800000,-1,-1.00702817,29.85000000,29.21000000,0.0214405360,214.4054,24.0000,190.4054
AVAXUSDT,1664143200000,1664161200000,-1,-1.04752831,17.34000000,17.26000000,0.0046136101,46.1361,24.0000,22.1361
AVAXUSDT,1664175600000,1664193600000,-1,-1.04155708,17.21000000,17.34000000,-0.0075537478,-75.5375,24.0000,-99.5375
AVAXUSDT,1668006000000,1668024000000,1,1.02215047,13.88000000,13.06000000,-0.0590778098,-590.7781,24.0000,-614.7781
AVAXUSDT,1668027600000,1668045600000,1,1.11539555,12.39000000,13.20000000,0.0653753027,653.7530,24.0000,629.7530
AVAXUSDT,1668175200000,1668193200000,1,1.66814776,14.22000000,13.92000000,-0.0210970464,-210.9705,24.0000,-234.9705
AVAXUSDT,1668193200000,1668211200000,1,1.29731649,13.92000000,13.73000000,-0.0136494253,-136.4943,24.0000,-160.4943
AVAXUSDT,1668319200000,1668337200000,1,1.11217232,12.99000000,13.01000000,0.0015396459,15.3965,24.0000,-8.6035
AVAXUSDT,1668369600000,1668387600000,1,1.01247886,12.90000000,12.46000000,-0.0341085271,-341.0853,24.0000,-365.0853
AVAXUSDT,1668387600000,1668405600000,1,1.24273551,12.46000000,12.81000000,0.0280898876,280.8989,24.0000,256.8989
AVAXUSDT,1668416400000,1668434400000,1,1.00253963,13.37000000,13.18000000,-0.0142109200,-142.1092,24.0000,-166.1092
AVAXUSDT,1668434400000,1668452400000,1,1.04998610,13.18000000,12.87000000,-0.0235204856,-235.2049,24.0000,-259.2049
AVAXUSDT,1668535200000,1668553200000,1,1.13034548,13.52000000,13.51000000,-0.0007396450,-7.3964,24.0000,-31.3964
AVAXUSDT,1672203600000,1672221600000,1,1.06183687,11.21000000,11.32000000,0.0098126673,98.1267,24.0000,74.1267
AVAXUSDT,1676998800000,1677016800000,-1,-1.03399900,21.06000000,20.87000000,0.0090218424,90.2184,24.0000,66.2184
AVAXUSDT,1677024000000,1677042000000,-1,-1.16627557,21.30000000,20.93000000,0.0173708920,173.7089,24.0000,149.7089
AVAXUSDT,1677056400000,1677074400000,-1,-1.08692980,20.60000000,20.11000000,0.0237864078,237.8641,24.0000,213.8641
AVAXUSDT,1677092400000,1677110400000,-1,-1.02177292,20.01000000,20.23000000,-0.0109945027,-109.9450,24.0000,-133.9450
AVAXUSDT,1681797600000,1681815600000,-1,-1.10147277,21.41000000,21.45000000,-0.0018682858,-18.6829,24.0000,-42.6829
AVAXUSDT,1682535600000,1682553600000,1,1.12693558,16.78000000,17.64000000,0.0512514899,512.5149,24.0000,488.5149
AVAXUSDT,1683507600000,1683525600000,1,1.37168427,15.86000000,15.85000000,-0.0006305170,-6.3052,24.0000,-30.3052
AVAXUSDT,1683565200000,1683583200000,1,1.07289475,15.26000000,15.39000000,0.0085190039,85.1900,24.0000,61.1900
AVAXUSDT,1683709200000,1683727200000,1,1.00009655,15.21000000,15.53000000,0.0210387903,210.3879,24.0000,186.3879
AVAXUSDT,1683738000000,1683756000000,1,1.18799873,15.31000000,15.55000000,0.0156760287,156.7603,24.0000,132.7603
AVAXUSDT,1683810000000,1683828000000,1,1.09161767,15.13000000,14.96000000,-0.0112359551,-112.3596,24.0000,-136.3596
AVAXUSDT,1685109600000,1685127600000,-1,-1.08377812,14.25000000,14.36000000,-0.0077192982,-77.1930,24.0000,-101.1930
AVAXUSDT,1685127600000,1685145600000,-1,-1.04509715,14.36000000,14.35000000,0.0006963788,6.9638,24.0000,-17.0362
AVAXUSDT,1685149200000,1685167200000,-1,-1.03164990,14.40000000,14.45000000,-0.0034722222,-34.7222,24.0000,-58.7222
AVAXUSDT,1685221200000,1685239200000,-1,-1.06315036,14.49000000,14.69000000,-0.0138026225,-138.0262,24.0000,-162.0262
AVAXUSDT,1685296800000,1685314800000,-1,-1.01361770,14.66000000,14.89000000,-0.0156889495,-156.8895,24.0000,-180.8895
AVAXUSDT,1685588400000,1685606400000,-1,-1.11029111,14.02000000,14.08000000,-0.0042796006,-42.7960,24.0000,-66.7960
AVAXUSDT,1685606400000,1685624400000,-1,-1.02334941,14.08000000,14.17000000,-0.0063920455,-63.9205,24.0000,-87.9205
AVAXUSDT,1686520800000,1686538800000,1,1.24699545,11.56000000,11.38000000,-0.0155709343,-155.7093,24.0000,-179.7093
AVAXUSDT,1686549600000,1686567600000,1,1.02682719,11.44000000,11.51000000,0.0061188811,61.1888,24.0000,37.1888
AVAXUSDT,1686585600000,1686603600000,1,1.10706057,11.45000000,11.56000000,0.0096069869,96.0699,24.0000,72.0699
AVAXUSDT,1686668400000,1686686400000,1,1.12276883,11.63000000,11.72000000,0.0077386071,77.3861,24.0000,53.3861
AVAXUSDT,1686772800000,1686790800000,1,1.38361342,11.24000000,11.38000000,0.0124555160,124.5552,24.0000,100.5552
AVAXUSDT,1686913200000,1686931200000,1,1.03538613,11.33000000,11.48000000,0.0132391880,132.3919,24.0000,108.3919
AVAXUSDT,1686938400000,1686956400000,1,1.05439516,11.59000000,11.55000000,-0.0034512511,-34.5125,24.0000,-58.5125
AVAXUSDT,1692306000000,1692324000000,1,1.00057281,10.58000000,10.61000000,0.0028355388,28.3554,24.0000,4.3554
AVAXUSDT,1692421200000,1692439200000,1,1.44825171,10.66000000,10.72000000,0.0056285178,56.2852,24.0000,32.2852
AVAXUSDT,1692460800000,1692478800000,1,1.18148324,10.83000000,10.80000000,-0.0027700831,-27.7008,24.0000,-51.7008
AVAXUSDT,1692612000000,1692630000000,1,1.11340341,10.52000000,10.30000000,-0.0209125475,-209.1255,24.0000,-233.1255
AVAXUSDT,1692630000000,1692648000000,1,1.12432140,10.30000000,10.41000000,0.0106796117,106.7961,24.0000,82.7961
AVAXUSDT,1695542400000,1695560400000,-1,-1.01672042,8.97000000,9.00000000,-0.0033444816,-33.4448,24.0000,-57.4448
AVAXUSDT,1696395600000,1696413600000,-1,-1.00214892,9.54000000,9.73000000,-0.0199161426,-199.1614,24.0000,-223.1614
AVAXUSDT,1696464000000,1696482000000,-1,-1.00098891,10.23000000,9.99000000,0.0234604106,234.6041,24.0000,210.6041
AVAXUSDT,1696496400000,1696514400000,-1,-1.07472437,10.24000000,9.98000000,0.0253906250,253.9062,24.0000,229.9062
AVAXUSDT,1696528800000,1696546800000,-1,-1.05199365,10.13000000,10.14000000,-0.0009871668,-9.8717,24.0000,-33.8717
AVAXUSDT,1696557600000,1696575600000,-1,-1.07938546,10.47000000,10.61000000,-0.0133715377,-133.7154,24.0000,-157.7154
AVAXUSDT,1697950800000,1697968800000,-1,-1.21452745,10.01000000,9.81000000,0.0199800200,199.8002,24.0000,175.8002
AVAXUSDT,1698289200000,1698307200000,-1,-1.02341178,10.92000000,11.31000000,-0.0357142857,-357.1429,24.0000,-381.1429
AVAXUSDT,1698652800000,1698670800000,-1,-1.02037358,11.41000000,11.60000000,-0.0166520596,-166.5206,24.0000,-190.5206
AVAXUSDT,1701939600000,1701957600000,-1,-1.13583256,27.74000000,26.27000000,0.0529920692,529.9207,24.0000,505.9207
AVAXUSDT,1702234800000,1702252800000,-1,-1.06744833,35.57000000,36.75000000,-0.0331740231,-331.7402,24.0000,-355.7402
AVAXUSDT,1705215600000,1705233600000,1,1.14561465,36.42000000,36.23000000,-0.0052169138,-52.1691,24.0000,-76.1691
AVAXUSDT,1705251600000,1705269600000,1,1.02004804,37.21000000,36.04000000,-0.0314431604,-314.4316,24.0000,-338.4316
AVAXUSDT,1705273200000,1705291200000,1,1.15271657,35.29000000,36.23000000,0.0266364409,266.3644,24.0000,242.3644
AVAXUSDT,1705327200000,1705345200000,1,1.24761684,35.48000000,36.40000000,0.0259301015,259.3010,24.0000,235.3010
AVAXUSDT,1705399200000,1705417200000,1,1.14382897,35.86000000,35.68000000,-0.0050195204,-50.1952,24.0000,-74.1952
AVAXUSDT,1705442400000,1705460400000,1,1.00435647,35.96000000,36.20000000,0.0066740823,66.7408,24.0000,42.7408
AVAXUSDT,1706979600000,1706997600000,-1,-1.03760640,36.47000000,36.08000000,0.0106937209,106.9372,24.0000,82.9372
AVAXUSDT,1707746400000,1707764400000,-1,-1.07398364,39.40000000,40.29000000,-0.0225888325,-225.8883,24.0000,-249.8883
AVAXUSDT,1707782400000,1707800400000,-1,-1.03345381,41.58000000,41.11000000,0.0113035113,113.0351,24.0000,89.0351
AVAXUSDT,1707897600000,1707915600000,-1,-1.83861844,40.57000000,41.60000000,-0.0253882179,-253.8822,24.0000,-277.8822
AVAXUSDT,1707915600000,1707933600000,-1,-1.65465929,41.60000000,41.51000000,0.0021634615,21.6346,24.0000,-2.3654
AVAXUSDT,1707948000000,1707966000000,-1,-1.60441936,42.23000000,42.38000000,-0.0035519773,-35.5198,24.0000,-59.5198
AVAXUSDT,1707984000000,1708002000000,-1,-1.32512271,42.56000000,42.57000000,-0.0002349624,-2.3496,24.0000,-26.3496
AVAXUSDT,1708009200000,1708027200000,-1,-1.11716723,41.88000000,41.50000000,0.0090735435,90.7354,24.0000,66.7354
AVAXUSDT,1708066800000,1708084800000,-1,-1.31005881,40.76000000,41.31000000,-0.0134936212,-134.9362,24.0000,-158.9362
AVAXUSDT,1708092000000,1708110000000,-1,-1.17548516,40.13000000,39.82000000,0.0077248941,77.2489,24.0000,53.2489
AVAXUSDT,1708164000000,1708182000000,-1,-1.08899018,39.57000000,39.10000000,0.0118776851,118.7769,24.0000,94.7769
AVAXUSDT,1708182000000,1708200000000,-1,-1.19804674,39.10000000,39.70000000,-0.0153452685,-153.4527,24.0000,-177.4527
AVAXUSDT,1708203600000,1708221600000,-1,-1.15606215,39.94000000,39.14000000,0.0200300451,200.3005,24.0000,176.3005
AVAXUSDT,1708232400000,1708250400000,-1,-1.02662808,40.21000000,40.39000000,-0.0044764984,-44.7650,24.0000,-68.7650
AVAXUSDT,1708293600000,1708311600000,-1,-1.03826089,40.67000000,40.07000000,0.0147528891,147.5289,24.0000,123.5289
AVAXUSDT,1708434000000,1708452000000,-1,-1.22598531,39.67000000,37.81000000,0.0468868162,468.8682,24.0000,444.8682
AVAXUSDT,1708509600000,1708527600000,-1,-1.17095874,36.95000000,36.69000000,0.0070365359,70.3654,24.0000,46.3654
AVAXUSDT,1708527600000,1708545600000,-1,-1.10934995,36.69000000,36.72000000,-0.0008176615,-8.1766,24.0000,-32.1766
AVAXUSDT,1708549200000,1708567200000,-1,-1.24910224,37.22000000,36.92000000,0.0080601827,80.6018,24.0000,56.6018
AVAXUSDT,1708869600000,1708887600000,-1,-1.16266588,37.21000000,37.05000000,0.0042999194,42.9992,24.0000,18.9992
AVAXUSDT,1708898400000,1708916400000,-1,-1.09802015,37.37000000,37.00000000,0.0099009901,99.0099,24.0000,75.0099
AVAXUSDT,1708956000000,1708974000000,-1,-1.08315234,37.72000000,39.00000000,-0.0339342524,-339.3425,24.0000,-363.3425
AVAXUSDT,1709103600000,1709121600000,-1,-1.00491263,39.75000000,39.60000000,0.0037735849,37.7358,24.0000,13.7358
AVAXUSDT,1709136000000,1709154000000,-1,-1.07343661,40.84000000,40.08000000,0.0186092067,186.0921,24.0000,162.0921
AVAXUSDT,1709154000000,1709172000000,-1,-1.02041433,40.08000000,41.44000000,-0.0339321357,-339.3214,24.0000,-363.3214
AVAXUSDT,1709193600000,1709211600000,-1,-1.15554088,43.91000000,43.21000000,0.0159416989,159.4170,24.0000,135.4170
AVAXUSDT,1709254800000,1709272800000,-1,-1.06621086,42.46000000,42.46000000,-0.0000000000,-0.0000,24.0000,-24.0000
AVAXUSDT,1709330400000,1709348400000,-1,-1.05609088,42.50000000,43.37000000,-0.0204705882,-204.7059,24.0000,-228.7059
AVAXUSDT,1709452800000,1709470800000,-1,-1.03187795,42.37000000,42.79000000,-0.0099126741,-99.1267,24.0000,-123.1267
AVAXUSDT,1710208800000,1710226800000,-1,-1.03498174,50.55000000,47.65000000,0.0573689416,573.6894,24.0000,549.6894
AVAXUSDT,1710255600000,1710273600000,-1,-1.18073882,53.74000000,55.85000000,-0.0392631187,-392.6312,24.0000,-416.6312
AVAXUSDT,1716498000000,1716516000000,-1,-1.09303114,38.76000000,38.86000000,-0.0025799794,-25.7998,24.0000,-49.7998
AVAXUSDT,1717660800000,1717678800000,-1,-1.15432879,36.71000000,36.68000000,0.0008172160,8.1722,24.0000,-15.8278
AVAXUSDT,1717682400000,1717700400000,-1,-1.03112537,36.88000000,36.05000000,0.0225054230,225.0542,24.0000,201.0542
AVAXUSDT,1717765200000,1717783200000,-1,-1.03313832,36.57000000,33.27000000,0.0902378999,902.3790,24.0000,878.3790
AVAXUSDT,1718888400000,1718906400000,1,1.05877737,27.49000000,27.69000000,0.0072753729,72.7537,24.0000,48.7537
AVAXUSDT,1720299600000,1720317600000,1,1.00999772,27.24000000,26.89000000,-0.0128487518,-128.4875,24.0000,-152.4875
AVAXUSDT,1720335600000,1720353600000,1,1.07574159,26.41000000,26.23000000,-0.0068156002,-68.1560,24.0000,-92.1560
AVAXUSDT,1720357200000,1720375200000,1,1.13075768,25.77000000,26.17000000,0.0155219247,155.2192,24.0000,131.2192
AVAXUSDT,1720396800000,1720414800000,1,1.06606253,25.02000000,25.64000000,0.0247801759,247.8018,24.0000,223.8018
AVAXUSDT,1720616400000,1720634400000,1,1.05917324,26.32000000,26.15000000,-0.0064589666,-64.5897,24.0000,-88.5897
AVAXUSDT,1720864800000,1720882800000,1,1.03081304,25.81000000,26.20000000,0.0151104223,151.1042,24.0000,127.1042
AVAXUSDT,1721570400000,1721588400000,-1,-1.32949584,30.59000000,31.76000000,-0.0382477934,-382.4779,24.0000,-406.4779
AVAXUSDT,1721588400000,1721606400000,-1,-1.09621936,31.76000000,32.52000000,-0.0239294710,-239.2947,24.0000,-263.2947
AVAXUSDT,1721642400000,1721660400000,-1,-1.05319687,32.37000000,31.93000000,0.0135928329,135.9283,24.0000,111.9283
AVAXUSDT,1723467600000,1723485600000,1,1.09169580,20.81000000,20.83000000,0.0009610764,9.6108,24.0000,-14.3892
AVAXUSDT,1731391200000,1731409200000,-1,-1.07720786,37.12000000,34.43000000,0.0724676724,724.6767,24.0000,700.6767
AVAXUSDT,1731502800000,1731520800000,-1,-1.17777429,33.35000000,34.29000000,-0.0281859070,-281.8591,24.0000,-305.8591
AVAXUSDT,1732320000000,1732338000000,-1,-1.25496046,43.27000000,43.78000000,-0.0117864571,-117.8646,24.0000,-141.8646
AVAXUSDT,1732377600000,1732395600000,-1,-1.08252233,42.15000000,42.18000000,-0.0007117438,-7.1174,24.0000,-31.1174
AVAXUSDT,1732449600000,1732467600000,-1,-1.02040410,39.37000000,39.52000000,-0.0038100076,-38.1001,24.0000,-62.1001
AVAXUSDT,1732485600000,1732503600000,-1,-1.31995060,41.88000000,41.31000000,0.0136103152,136.1032,24.0000,112.1032
AVAXUSDT,1732514400000,1732532400000,-1,-1.03945550,43.15000000,45.53000000,-0.0551564311,-551.5643,24.0000,-575.5643
AVAXUSDT,1738540800000,1738558800000,1,1.03076643,26.91000000,24.24000000,-0.0992196210,-992.1962,24.0000,-1016.1962
AVAXUSDT,1739804400000,1739822400000,1,1.10183518,25.14000000,24.91000000,-0.0091487669,-91.4877,24.0000,-115.4877
AVAXUSDT,1749153600000,1749171600000,1,1.04101729,18.49000000,18.85000000,0.0194699838,194.6998,24.0000,170.6998
AVAXUSDT,1749283200000,1749301200000,1,1.05691483,20.64000000,20.97000000,0.0159883721,159.8837,24.0000,135.8837
AVAXUSDT,1755446400000,1755464400000,1,1.13003717,24.99000000,25.05000000,0.0024009604,24.0096,24.0000,0.0096
AVAXUSDT,1760148000000,1760166000000,-1,-1.00011789,22.67000000,22.20000000,0.0207322453,207.3225,24.0000,183.3225
AVAXUSDT,1765116000000,1765134000000,1,1.12001634,13.02000000,13.76000000,0.0568356375,568.3564,24.0000,544.3564
AVAXUSDT,1765548000000,1765566000000,1,1.01519753,13.52000000,13.07000000,-0.0332840237,-332.8402,24.0000,-356.8402
AVAXUSDT,1765710000000,1765728000000,1,1.04341860,13.07000000,13.04000000,-0.0022953328,-22.9533,24.0000,-46.9533
AVAXUSDT,1765731600000,1765749600000,1,1.03873257,12.95000000,12.92000000,-0.0023166023,-23.1660,24.0000,-47.1660
AVAXUSDT,1765764000000,1765782000000,1,1.07839106,13.10000000,13.20000000,0.0076335878,76.3359,24.0000,52.3359
AVAXUSDT,1765782000000,1765800000000,1,1.16497182,13.20000000,13.20000000,0.0000000000,0.0000,24.0000,-24.0000
AVAXUSDT,1765803600000,1765821600000,1,1.23627487,13.10000000,12.38000000,-0.0549618321,-549.6183,24.0000,-573.6183
AVAXUSDT,1765828800000,1765846800000,1,1.12446825,12.32000000,12.28000000,-0.0032467532,-32.4675,24.0000,-56.4675
AVAXUSDT,1765890000000,1765908000000,1,1.19719397,12.00000000,12.31000000,0.0258333333,258.3333,24.0000,234.3333
AVAXUSDT,1765944000000,1765962000000,1,1.15055607,12.20000000,12.10000000,-0.0081967213,-81.9672,24.0000,-105.9672
AVAXUSDT,1765983600000,1766001600000,1,1.37188271,12.15000000,11.90000000,-0.0205761317,-205.7613,24.0000,-229.7613
AVAXUSDT,1766322000000,1766340000000,1,1.16111558,11.99000000,12.08000000,0.0075062552,75.0626,24.0000,51.0626
AVAXUSDT,1766430000000,1766448000000,1,1.21644745,12.15000000,12.47000000,0.0263374486,263.3745,24.0000,239.3745
AVAXUSDT,1766584800000,1766602800000,1,1.08336088,11.98000000,12.03000000,0.0041736227,41.7362,24.0000,17.7362
AVAXUSDT,1766617200000,1766635200000,1,1.02900901,12.10000000,12.19000000,0.0074380165,74.3802,24.0000,50.3802
AVAXUSDT,1766656800000,1766674800000,1,1.00654057,12.13000000,12.35000000,0.0181368508,181.3685,24.0000,157.3685
AVAXUSDT,1766703600000,1766721600000,1,1.04223905,12.09000000,12.52000000,0.0355665840,355.6658,24.0000,331.6658
AVAXUSDT,1768449600000,1768467600000,-1,-1.14050122,14.25000000,14.44000000,-0.0133333333,-133.3333,24.0000,-157.3333
AVAXUSDT,1768593600000,1768611600000,-1,-1.12468904,13.58000000,13.60000000,-0.0014727541,-14.7275,24.0000,-38.7275
AVAXUSDT,1769533200000,1769551200000,1,1.11771436,11.64000000,12.09000000,0.0386597938,386.5979,24.0000,362.5979
AVAXUSDT,1769695200000,1769713200000,1,1.06207168,11.17000000,10.99000000,-0.0161145927,-161.1459,24.0000,-185.1459
AVAXUSDT,1769868000000,1769886000000,1,1.21668095,10.12000000,9.84000000,-0.0276679842,-276.6798,24.0000,-300.6798
AVAXUSDT,1770008400000,1770026400000,1,1.00934035,9.68000000,9.98000000,0.0309917355,309.9174,24.0000,285.9174
AVAXUSDT,1770127200000,1770145200000,1,1.09203976,9.93000000,9.97000000,0.0040281974,40.2820,24.0000,16.2820
AVAXUSDT,1772460000000,1772478000000,-1,-1.10305941,9.14000000,9.23000000,-0.0098468271,-98.4683,24.0000,-122.4683
AVAXUSDT,1772550000000,1772568000000,-1,-1.15738699,9.17000000,9.14000000,0.0032715376,32.7154,24.0000,8.7154
AVAXUSDT,1772604000000,1772622000000,-1,-1.07889469,9.08000000,9.30000000,-0.0242290749,-242.2907,24.0000,-266.2907
AVAXUSDT,1772632800000,1772650800000,-1,-1.03432080,9.38000000,9.67000000,-0.0309168443,-309.1684,24.0000,-333.1684
AVAXUSDT,1772650800000,1772668800000,-1,-1.02363254,9.67000000,9.47000000,0.0206825233,206.8252,24.0000,182.8252
AVAXUSDT,1772722800000,1772740800000,-1,-1.13461019,9.41000000,9.47000000,-0.0063761955,-63.7620,24.0000,-87.7620
AVAXUSDT,1772787600000,1772805600000,-1,-1.31372609,9.32000000,8.96000000,0.0386266094,386.2661,24.0000,362.2661
AVAXUSDT,1772805600000,1772823600000,-1,-1.24428422,8.96000000,8.96000000,-0.0000000000,-0.0000,24.0000,-24.0000
AVAXUSDT,1772830800000,1772848800000,-1,-1.68690226,9.04000000,9.05000000,-0.0011061947,-11.0619,24.0000,-35.0619
AVAXUSDT,1772960400000,1772978400000,-1,-1.01611735,8.93000000,8.90000000,0.0033594625,33.5946,24.0000,9.5946
AVAXUSDT,1772996400000,1773014400000,-1,-1.12286250,8.96000000,8.91000000,0.0055803571,55.8036,24.0000,31.8036
AVAXUSDT,1773014400000,1773032400000,-1,-1.00936282,8.91000000,9.21000000,-0.0336700337,-336.7003,24.0000,-360.7003
AVAXUSDT,1773032400000,1773050400000,-1,-1.17461959,9.21000000,9.07000000,0.0152008686,152.0087,24.0000,128.0087
AVAXUSDT,1773061200000,1773079200000,-1,-1.00607010,9.29000000,9.25000000,0.0043057051,43.0571,24.0000,19.0571
AVAXUSDT,1773151200000,1773169200000,-1,-1.17368389,9.65000000,9.60000000,0.0051813472,51.8135,24.0000,27.8135
AVAXUSDT,1773230400000,1773248400000,-1,-1.11031083,9.60000000,9.68000000,-0.0083333333,-83.3333,24.0000,-107.3333
AVAXUSDT,1773252000000,1773270000000,-1,-1.12019517,9.74000000,9.55000000,0.0195071869,195.0719,24.0000,171.0719
AVAXUSDT,1773309600000,1773327600000,-1,-1.04549893,9.62000000,9.59000000,0.0031185031,31.1850,24.0000,7.1850
AVAXUSDT,1773327600000,1773345600000,-1,-1.17614257,9.59000000,9.61000000,-0.0020855057,-20.8551,24.0000,-44.8551
AVAXUSDT,1773356400000,1773374400000,-1,-1.04361971,9.67000000,9.91000000,-0.0248190279,-248.1903,24.0000,-272.1903
AVAXUSDT,1773381600000,1773399600000,-1,-1.00387750,9.86000000,10.01000000,-0.0152129817,-152.1298,24.0000,-176.1298
AVAXUSDT,1773403200000,1773421200000,-1,-1.34670423,10.09000000,9.76000000,0.0327056492,327.0565,24.0000,303.0565
AVAXUSDT,1773421200000,1773439200000,-1,-1.01272694,9.76000000,9.71000000,0.0051229508,51.2295,24.0000,27.2295
AVAXUSDT,1773482400000,1773500400000,-1,-1.12691463,9.55000000,9.56000000,-0.0010471204,-10.4712,24.0000,-34.4712
AVAXUSDT,1773529200000,1773547200000,-1,-1.52692811,9.73000000,9.72000000,0.0010277492,10.2775,24.0000,-13.7225
AVAXUSDT,1773576000000,1773594000000,-1,-1.08423939,9.84000000,9.77000000,0.0071138211,71.1382,24.0000,47.1382
AVAXUSDT,1773594000000,1773612000000,-1,-1.16786975,9.77000000,9.97000000,-0.0204708291,-204.7083,24.0000,-228.7083
AVAXUSDT,1773612000000,1773630000000,-1,-1.25970183,9.97000000,10.26000000,-0.0290872618,-290.8726,24.0000,-314.8726
AVAXUSDT,1773630000000,1773648000000,-1,-1.35468842,10.26000000,10.24000000,0.0019493177,19.4932,24.0000,-4.5068
AVAXUSDT,1773676800000,1773694800000,-1,-1.10725034,10.25000000,10.38000000,-0.0126829268,-126.8293,24.0000,-150.8293
AVAXUSDT,1773705600000,1773723600000,-1,-1.12934638,10.50000000,10.28000000,0.0209523810,209.5238,24.0000,185.5238
